Epoch,BZ_GSM,Vx,proton_density
2023-05-05 10:12:00,0.98,-366.0,3.56
2023-05-05 10:13:00,0.86,-366.7,3.8
2023-05-05 10:14:00,0.62,-366.7,3.8
2023-05-05 10:15:00,1.15,-371.0,3.71
2023-05-05 10:16:00,0.87,-375.2,3.63
2023-05-05 10:17:00,0.44,-375.2,3.63
2023-05-05 10:18:00,0.72,-374.1,3.59
2023-05-05 10:19:00,1.0,-374.1,3.59
2023-05-05 10:20:00,0.88,-375.7,3.99
2023-05-05 10:21:00,0.96,-375.7,3.99
2023-05-05 10:22:00,0.96,-375.7,3.99
2023-05-05 10:23:00,1.88,,
2023-05-05 10:24:00,0.47,,
2023-05-05 10:25:00,0.43,,
2023-05-05 10:26:00,0.21,,
2023-05-05 10:27:00,0.22,,
2023-05-05 10:28:00,0.25,,
2023-05-05 10:29:00,0.13,,
2023-05-05 10:30:00,0.12,,
2023-05-05 10:31:00,0.01,,
2023-05-05 10:32:00,-0.27,,
2023-05-05 10:33:00,-0.13,-378.2,3.8
2023-05-05 10:34:00,0.05,-374.7,3.89
2023-05-05 10:35:00,-0.43,-367.0,4.1
2023-05-05 10:36:00,-0.54,-372.0,3.87
2023-05-05 10:37:00,-0.28,-372.0,3.87
2023-05-05 10:38:00,-0.32,-373.1,3.8
2023-05-05 10:39:00,-0.17,-374.0,3.75
2023-05-05 10:40:00,-0.14,-374.0,3.75
2023-05-05 10:41:00,-0.15,-372.8,3.78
2023-05-05 10:42:00,-0.03,-372.8,3.78
2023-05-05 10:43:00,-0.09,-382.6,3.81
2023-05-05 10:44:00,0.11,-382.6,3.81
2023-05-05 10:45:00,-0.35,-382.6,3.81
2023-05-05 10:46:00,-0.52,,
2023-05-05 10:47:00,-0.54,-370.6,3.79
2023-05-05 10:48:00,-0.08,-370.6,3.79
2023-05-05 10:49:00,-0.3,-370.6,3.79
2023-05-05 10:50:00,0.19,,
2023-05-05 10:51:00,0.18,-369.9,3.74
2023-05-05 10:52:00,0.08,-369.9,3.74
2023-05-05 10:53:00,0.51,-371.3,3.82
2023-05-05 10:54:00,0.25,-371.3,3.82
2023-05-05 10:55:00,0.15,,
2023-05-05 10:56:00,0.55,-374.0,3.98
2023-05-05 10:57:00,0.67,-374.0,3.98
2023-05-05 10:58:00,0.66,-374.0,3.98
2023-05-05 10:59:00,1.03,,
2023-05-05 11:00:00,0.41,-367.9,3.34
2023-05-05 11:01:00,0.01,-367.9,3.34
2023-05-05 11:02:00,0.0,-367.9,3.34
2023-05-05 11:03:00,-0.02,,
2023-05-05 11:04:00,0.13,,
2023-05-05 11:05:00,0.03,,
2023-05-05 11:06:00,-0.06,,
2023-05-05 11:07:00,0.04,,
2023-05-05 11:08:00,-0.45,,
2023-05-05 11:09:00,-0.6,,
2023-05-05 11:10:00,-0.61,,
2023-05-05 11:11:00,-0.56,,
2023-05-05 11:12:00,-0.62,,
2023-05-05 11:13:00,-0.64,,
2023-05-05 11:14:00,-0.68,,
2023-05-05 11:15:00,-0.5,,
2023-05-05 11:16:00,-0.36,,
2023-05-05 11:17:00,-0.38,,
2023-05-05 11:18:00,-0.95,,
2023-05-05 11:19:00,-0.96,,
2023-05-05 11:20:00,-0.43,,
2023-05-05 11:21:00,-0.3,,
2023-05-05 11:22:00,-0.39,,
2023-05-05 11:23:00,-0.95,,
2023-05-05 11:24:00,-1.36,,
2023-05-05 11:25:00,-1.7,,
2023-05-05 11:26:00,-0.59,,
2023-05-05 11:27:00,1.04,,
2023-05-05 11:28:00,0.87,-354.7,3.39
2023-05-05 11:29:00,0.56,-354.7,3.39
2023-05-05 11:30:00,0.42,-351.6,3.43
2023-05-05 11:31:00,0.56,-350.4,3.44
2023-05-05 11:32:00,0.5,-356.6,3.28
2023-05-05 11:33:00,,-356.6,3.28
2023-05-05 11:34:00,,,
2023-05-05 11:35:00,0.1,-385.4,3.06
2023-05-05 11:36:00,0.13,-385.4,3.06
2023-05-05 11:37:00,-0.15,-385.4,3.06
2023-05-05 11:38:00,-0.27,,
2023-05-05 11:39:00,0.0,,
2023-05-05 11:40:00,-0.15,,
2023-05-05 11:41:00,-0.18,,
2023-05-05 11:42:00,-0.38,,
2023-05-05 11:43:00,-0.44,,
2023-05-05 11:44:00,,,
2023-05-05 11:45:00,-0.33,,
2023-05-05 11:46:00,-0.43,,
2023-05-05 11:47:00,-0.81,-370.0,3.46
2023-05-05 11:48:00,-0.93,-370.0,3.46
2023-05-05 11:49:00,-0.96,,
2023-05-05 11:50:00,-1.88,,
2023-05-05 11:51:00,0.55,,
2023-05-05 11:52:00,-1.57,,
2023-05-05 11:53:00,0.31,,
2023-05-05 11:54:00,0.44,,
2023-05-05 11:55:00,0.56,,
2023-05-05 11:56:00,-0.14,,
2023-05-05 11:57:00,-0.38,,
2023-05-05 11:58:00,-0.26,,
2023-05-05 11:59:00,-0.48,,
2023-05-05 12:00:00,-0.49,,
2023-05-05 12:01:00,0.2,,
2023-05-05 12:02:00,-0.36,,
2023-05-05 12:03:00,-1.12,,
2023-05-05 12:04:00,-1.49,,
2023-05-05 12:05:00,-1.47,,
2023-05-05 12:06:00,-1.57,,
2023-05-05 12:07:00,-1.61,,
2023-05-05 12:08:00,-1.53,,
2023-05-05 12:09:00,-1.44,,
2023-05-05 12:10:00,-1.25,-362.8,3.44
2023-05-05 12:11:00,-1.32,-365.0,3.37
2023-05-05 12:12:00,-1.13,-367.7,3.43
2023-05-05 12:13:00,-0.74,-368.7,3.68
2023-05-05 12:14:00,-0.53,-368.8,3.56
2023-05-05 12:15:00,-0.87,-368.8,3.56
2023-05-05 12:16:00,-0.66,,
2023-05-05 12:17:00,-0.39,,
2023-05-05 12:18:00,-0.15,,
2023-05-05 12:19:00,0.01,,
2023-05-05 12:20:00,-0.18,,
2023-05-05 12:21:00,0.16,,
2023-05-05 12:22:00,-0.3,-366.6,3.45
2023-05-05 12:23:00,-0.07,-368.4,3.47
2023-05-05 12:24:00,0.0,-369.6,3.49
2023-05-05 12:25:00,-0.23,-368.8,3.32
2023-05-05 12:26:00,-0.18,-368.8,3.32
2023-05-05 12:27:00,0.08,-364.4,3.36
2023-05-05 12:28:00,-0.15,-364.4,3.36
2023-05-05 12:29:00,-0.13,-363.3,3.44
2023-05-05 12:30:00,0.02,-364.3,3.56
2023-05-05 12:31:00,-0.41,-365.6,3.71
2023-05-05 12:32:00,0.22,,
2023-05-05 12:33:00,1.33,,
2023-05-05 12:34:00,1.48,,
2023-05-05 12:35:00,0.33,,
2023-05-05 12:36:00,0.03,,
2023-05-05 12:37:00,0.32,,
2023-05-05 12:38:00,0.53,,
2023-05-05 12:39:00,0.36,,
2023-05-05 12:40:00,0.45,-362.5,3.36
2023-05-05 12:41:00,0.42,-362.5,3.36
2023-05-05 12:42:00,-1.39,-357.2,3.33
2023-05-05 12:43:00,-1.81,-358.0,3.4
2023-05-05 12:44:00,-1.5,-360.8,3.36
2023-05-05 12:45:00,-0.01,-361.1,3.35
2023-05-05 12:46:00,-0.02,-361.1,3.35
2023-05-05 12:47:00,-0.72,,
2023-05-05 12:48:00,-0.83,,
2023-05-05 12:49:00,-0.43,-357.8,3.52
2023-05-05 12:50:00,-1.16,-357.8,3.52
2023-05-05 12:51:00,-1.47,-357.8,3.52
2023-05-05 12:52:00,-1.35,,
2023-05-05 12:53:00,-1.36,,
2023-05-05 12:54:00,-1.44,,
2023-05-05 12:55:00,-1.56,-357.1,3.48
2023-05-05 12:56:00,-1.6,-357.1,3.48
2023-05-05 12:57:00,-1.53,,
2023-05-05 12:58:00,-1.58,,
2023-05-05 12:59:00,-1.64,-354.3,3.3
2023-05-05 13:00:00,-1.69,-354.3,3.3
2023-05-05 13:01:00,-1.47,,
2023-05-05 13:02:00,-1.25,,
2023-05-05 13:03:00,-1.03,,
2023-05-05 13:04:00,-1.27,,
2023-05-05 13:05:00,-1.45,,
2023-05-05 13:06:00,-1.68,,
2023-05-05 13:07:00,-1.56,-352.3,3.43
2023-05-05 13:08:00,-1.88,-352.3,3.43
2023-05-05 13:09:00,-1.4,,
2023-05-05 13:10:00,-1.3,,
2023-05-05 13:11:00,-1.56,-347.6,3.23
2023-05-05 13:12:00,-1.47,-347.6,3.23
2023-05-05 13:13:00,-1.49,-343.6,3.29
2023-05-05 13:14:00,-1.62,-343.2,3.3
2023-05-05 13:15:00,-1.71,-340.7,3.37
2023-05-05 13:16:00,-0.94,-340.7,3.37
2023-05-05 13:17:00,-0.62,,
2023-05-05 13:18:00,-0.81,,
2023-05-05 13:19:00,-0.73,-345.2,3.26
2023-05-05 13:20:00,-0.8,-345.2,3.26
2023-05-05 13:21:00,-0.74,-345.2,3.26
2023-05-05 13:22:00,-0.6,,
2023-05-05 13:23:00,-0.94,,
2023-05-05 13:24:00,-1.05,,
2023-05-05 13:25:00,-0.94,-343.6,3.17
2023-05-05 13:26:00,-0.76,-343.6,3.17
2023-05-05 13:27:00,-0.68,,
2023-05-05 13:28:00,-0.58,-338.8,3.17
2023-05-05 13:29:00,-0.76,-339.5,3.15
2023-05-05 13:30:00,-0.95,-340.0,3.15
2023-05-05 13:31:00,-1.14,-340.0,3.16
2023-05-05 13:32:00,-1.42,,
2023-05-05 13:33:00,-1.41,,
2023-05-05 13:34:00,-1.42,,
2023-05-05 13:35:00,-1.24,,
2023-05-05 13:36:00,-1.34,,
2023-05-05 13:37:00,-1.34,,
2023-05-05 13:38:00,-1.41,,
2023-05-05 13:39:00,-1.33,,
2023-05-05 13:40:00,-1.13,,
2023-05-05 13:41:00,-1.18,-344.3,3.31
2023-05-05 13:42:00,-1.2,-344.3,3.31
2023-05-05 13:43:00,-1.21,-344.3,3.31
2023-05-05 13:44:00,-1.09,-351.4,3.34
2023-05-05 13:45:00,-0.56,-351.4,3.34
2023-05-05 13:46:00,-0.61,-351.6,3.2
2023-05-05 13:47:00,-0.51,-351.6,3.18
2023-05-05 13:48:00,-0.54,,
2023-05-05 13:49:00,-0.55,-350.1,3.32
2023-05-05 13:50:00,-0.52,-350.1,3.32
2023-05-05 13:51:00,-0.44,-350.6,3.41
2023-05-05 13:52:00,-0.3,-350.6,3.41
2023-05-05 13:53:00,-0.33,,
2023-05-05 13:54:00,-0.41,,
2023-05-05 13:55:00,-0.26,-352.4,3.37
2023-05-05 13:56:00,-0.15,-352.4,3.37
2023-05-05 13:57:00,-0.34,-350.4,3.36
2023-05-05 13:58:00,-0.19,-350.4,3.36
2023-05-05 13:59:00,-0.23,-350.4,3.36
2023-05-05 14:00:00,-0.76,-353.1,3.47
2023-05-05 14:01:00,-0.88,-353.1,3.47
2023-05-05 14:02:00,-0.37,,
2023-05-05 14:03:00,-0.24,-348.7,3.27
2023-05-05 14:04:00,-0.34,-348.7,3.27
2023-05-05 14:05:00,-0.42,-348.7,3.27
2023-05-05 14:06:00,-0.22,,
2023-05-05 14:07:00,-0.12,,
2023-05-05 14:08:00,-0.17,,
2023-05-05 14:09:00,-0.17,,
2023-05-05 14:10:00,-0.45,,
2023-05-05 14:11:00,-1.24,,
2023-05-05 14:12:00,-0.75,,
2023-05-05 14:13:00,-0.51,,
2023-05-05 14:14:00,-0.52,,
2023-05-05 14:15:00,-1.07,,
2023-05-05 14:16:00,-1.53,,
2023-05-05 14:17:00,-1.01,,
2023-05-05 14:18:00,-0.76,-347.4,3.3
2023-05-05 14:19:00,-0.69,-347.4,3.3
2023-05-05 14:20:00,-0.61,-347.4,3.3
2023-05-05 14:21:00,-0.59,,
2023-05-05 14:22:00,-0.73,-345.6,3.51
2023-05-05 14:23:00,-0.81,-345.6,3.51
2023-05-05 14:24:00,-0.69,,
2023-05-05 14:25:00,-0.55,,
2023-05-05 14:26:00,-0.03,,
2023-05-05 14:27:00,-0.11,,
2023-05-05 14:28:00,0.41,-336.5,3.18
2023-05-05 14:29:00,0.92,-337.2,3.19
2023-05-05 14:30:00,1.32,-337.6,3.16
2023-05-05 14:31:00,0.28,,
2023-05-05 14:32:00,0.01,-338.4,3.06
2023-05-05 14:33:00,0.26,-340.0,3.04
2023-05-05 14:34:00,0.15,-340.9,3.03
2023-05-05 14:35:00,-0.03,-342.9,3.26
2023-05-05 14:36:00,0.09,-342.8,3.22
2023-05-05 14:37:00,-0.17,-347.5,3.24
2023-05-05 14:38:00,-0.59,-346.0,3.19
2023-05-05 14:39:00,-0.47,-346.0,3.19
2023-05-05 14:40:00,-0.09,-345.5,3.18
2023-05-05 14:41:00,-0.31,-345.4,3.18
2023-05-05 14:42:00,-0.6,-350.9,3.24
2023-05-05 14:43:00,-0.64,-351.4,3.25
2023-05-05 14:44:00,-0.66,-351.4,3.25
2023-05-05 14:45:00,-0.63,-345.2,3.34
2023-05-05 14:46:00,-0.61,-345.2,3.34
2023-05-05 14:47:00,-0.31,-345.2,3.34
2023-05-05 14:48:00,-0.83,,
2023-05-05 14:49:00,0.0,-352.6,3.63
2023-05-05 14:50:00,0.74,-348.1,3.53
2023-05-05 14:51:00,0.08,-343.6,3.36
2023-05-05 14:52:00,0.97,,
2023-05-05 14:53:00,0.48,,
2023-05-05 14:54:00,0.8,-359.1,3.32
2023-05-05 14:55:00,1.17,-359.3,3.32
2023-05-05 14:56:00,0.29,-360.2,3.34
2023-05-05 14:57:00,0.07,-361.3,3.43
2023-05-05 14:58:00,-0.11,-363.3,3.47
2023-05-05 14:59:00,0.05,,
2023-05-05 15:00:00,0.12,,
2023-05-05 15:01:00,0.03,,
2023-05-05 15:02:00,0.03,,
2023-05-05 15:03:00,0.04,,
2023-05-05 15:04:00,0.07,,
2023-05-05 15:05:00,-0.2,,
2023-05-05 15:06:00,-0.01,,
2023-05-05 15:07:00,0.1,,
2023-05-05 15:08:00,0.01,,
2023-05-05 15:09:00,0.13,,
2023-05-05 15:10:00,0.14,,
2023-05-05 15:11:00,0.09,,
2023-05-05 15:12:00,0.29,,
2023-05-05 15:13:00,0.28,,
2023-05-05 15:14:00,0.27,,
2023-05-05 15:15:00,-0.86,,
2023-05-05 15:16:00,-2.08,,
2023-05-05 15:17:00,-3.06,,
2023-05-05 15:18:00,-2.54,,
2023-05-05 15:19:00,0.58,,
2023-05-05 15:20:00,0.1,,
2023-05-05 15:21:00,0.15,,
2023-05-05 15:22:00,0.03,,
2023-05-05 15:23:00,-0.81,,
2023-05-05 15:24:00,-1.03,-349.7,3.34
2023-05-05 15:25:00,-0.86,-349.7,3.34
2023-05-05 15:26:00,-1.0,-349.7,3.34
2023-05-05 15:27:00,-0.85,,
2023-05-05 15:28:00,-0.89,,
2023-05-05 15:29:00,-0.93,,
2023-05-05 15:30:00,-0.95,,
2023-05-05 15:31:00,-0.94,,
2023-05-05 15:32:00,-0.99,,
2023-05-05 15:33:00,-1.01,,
2023-05-05 15:34:00,-1.02,,
2023-05-05 15:35:00,-1.1,,
2023-05-05 15:36:00,-1.06,,
2023-05-05 15:37:00,-1.06,,
2023-05-05 15:38:00,-1.21,,
2023-05-05 15:39:00,-1.3,,
2023-05-05 15:40:00,-1.55,,
2023-05-05 15:41:00,-1.2,,
2023-05-05 15:42:00,-0.59,,
2023-05-05 15:43:00,-0.82,,
2023-05-05 15:44:00,-0.93,,
2023-05-05 15:45:00,-1.02,-346.6,3.41
2023-05-05 15:46:00,-1.11,-346.6,3.41
2023-05-05 15:47:00,-1.26,-346.6,3.41
2023-05-05 15:48:00,-1.41,,
2023-05-05 15:49:00,-1.26,,
2023-05-05 15:50:00,-1.22,,
2023-05-05 15:51:00,-1.18,-348.4,3.44
2023-05-05 15:52:00,-1.12,-348.4,3.44
2023-05-05 15:53:00,-1.21,,
2023-05-05 15:54:00,-1.37,,
2023-05-05 15:55:00,-1.49,,
2023-05-05 15:56:00,-1.6,,
2023-05-05 15:57:00,-1.57,,
2023-05-05 15:58:00,-1.52,-361.4,3.9
2023-05-05 15:59:00,-1.42,-361.4,3.9
2023-05-05 16:00:00,-1.21,,
2023-05-05 16:01:00,-1.19,-346.1,3.46
2023-05-05 16:02:00,-1.28,-346.1,3.46
2023-05-05 16:03:00,-1.34,,
2023-05-05 16:04:00,-1.35,-352.9,3.83
2023-05-05 16:05:00,-1.52,-352.9,3.83
2023-05-05 16:06:00,-1.59,-349.7,3.86
2023-05-05 16:07:00,-1.55,-349.3,3.86
2023-05-05 16:08:00,-1.61,,
2023-05-05 16:09:00,-1.7,,
2023-05-05 16:10:00,-1.59,-346.2,3.84
2023-05-05 16:11:00,-1.62,-346.2,3.84
2023-05-05 16:12:00,-1.63,-346.2,3.84
2023-05-05 16:13:00,-1.49,-351.9,3.81
2023-05-05 16:14:00,-1.2,-351.9,3.81
2023-05-05 16:15:00,-1.26,-352.3,3.99
2023-05-05 16:16:00,-1.43,-352.3,3.99
2023-05-05 16:17:00,-1.26,,
2023-05-05 16:18:00,-1.37,,
2023-05-05 16:19:00,-1.5,,
2023-05-05 16:20:00,-1.41,,
2023-05-05 16:21:00,-1.25,,
2023-05-05 16:22:00,-1.34,,
2023-05-05 16:23:00,-1.2,,
2023-05-05 16:24:00,-1.88,,
2023-05-05 16:25:00,-1.25,-349.9,3.71
2023-05-05 16:26:00,-1.44,-349.9,3.71
2023-05-05 16:27:00,-1.55,-349.9,3.71
2023-05-05 16:28:00,-1.58,,
2023-05-05 16:29:00,-1.46,,
2023-05-05 16:30:00,-1.35,,
2023-05-05 16:31:00,-1.21,-348.8,3.64
2023-05-05 16:32:00,-1.2,-348.8,3.64
2023-05-05 16:33:00,-1.06,-348.8,3.64
2023-05-05 16:34:00,-1.34,-350.3,3.55
2023-05-05 16:35:00,-1.57,-350.3,3.55
2023-05-05 16:36:00,-1.47,,
2023-05-05 16:37:00,-1.39,,
2023-05-05 16:38:00,-1.37,,
2023-05-05 16:39:00,-1.39,,
2023-05-05 16:40:00,-1.51,-351.5,3.69
2023-05-05 16:41:00,-1.61,-351.5,3.69
2023-05-05 16:42:00,-1.55,-351.7,3.88
2023-05-05 16:43:00,-1.26,-351.7,3.88
2023-05-05 16:44:00,-0.71,-347.9,3.94
2023-05-05 16:45:00,-0.82,-347.9,3.94
2023-05-05 16:46:00,-0.49,-347.4,3.65
2023-05-05 16:47:00,-0.53,-347.4,3.65
2023-05-05 16:48:00,-0.09,,
2023-05-05 16:49:00,0.17,,
2023-05-05 16:50:00,-0.67,,
2023-05-05 16:51:00,-1.34,-346.9,3.98
2023-05-05 16:52:00,-1.7,-346.9,3.98
2023-05-05 16:53:00,-1.35,-346.9,3.98
2023-05-05 16:54:00,-1.25,,
2023-05-05 16:55:00,-1.59,-346.5,3.93
2023-05-05 16:56:00,-1.59,-346.5,3.93
2023-05-05 16:57:00,-1.57,,
2023-05-05 16:58:00,-1.37,,
2023-05-05 16:59:00,-1.49,-348.4,3.75
2023-05-05 17:00:00,-1.66,-347.6,3.78
2023-05-05 17:01:00,-1.19,-347.2,3.75
2023-05-05 17:02:00,-1.4,-347.2,3.69
2023-05-05 17:03:00,-1.3,,
2023-05-05 17:04:00,-1.29,,
2023-05-05 17:05:00,-1.25,,
2023-05-05 17:06:00,-1.38,,
2023-05-05 17:07:00,-1.39,,
2023-05-05 17:08:00,-1.23,,
2023-05-05 17:09:00,-1.22,,
2023-05-05 17:10:00,-1.08,-360.7,3.87
2023-05-05 17:11:00,-1.18,-360.7,3.87
2023-05-05 17:12:00,-1.16,-360.7,3.87
2023-05-05 17:13:00,-1.21,-359.6,3.81
2023-05-05 17:14:00,-1.09,-359.6,3.81
2023-05-05 17:15:00,-1.23,-359.6,3.81
2023-05-05 17:16:00,-1.38,-352.0,3.64
2023-05-05 17:17:00,-1.29,-352.0,3.64
2023-05-05 17:18:00,-1.38,-353.6,4.03
2023-05-05 17:19:00,-1.26,-353.6,4.03
2023-05-05 17:20:00,-1.23,-357.4,3.49
2023-05-05 17:21:00,-1.26,-357.4,3.49
2023-05-05 17:22:00,-1.25,,
2023-05-05 17:23:00,-1.3,-355.5,3.78
2023-05-05 17:24:00,-1.28,-355.5,3.78
2023-05-05 17:25:00,-1.25,,
2023-05-05 17:26:00,-1.12,-351.5,3.59
2023-05-05 17:27:00,-1.01,-351.5,3.59
2023-05-05 17:28:00,-1.1,-349.6,3.88
2023-05-05 17:29:00,-1.04,-349.6,3.88
2023-05-05 17:30:00,-1.11,-349.6,3.88
2023-05-05 17:31:00,-0.95,-348.6,3.73
2023-05-05 17:32:00,-0.9,-348.6,3.73
2023-05-05 17:33:00,-0.89,-347.2,3.77
2023-05-05 17:34:00,-0.92,-347.2,3.77
2023-05-05 17:35:00,,-347.2,3.77
2023-05-05 17:36:00,-1.03,,
2023-05-05 17:37:00,-1.05,-347.4,3.69
2023-05-05 17:38:00,-1.15,-347.4,3.69
2023-05-05 17:39:00,-1.48,-344.4,4.0
2023-05-05 17:40:00,-1.98,-344.4,4.0
2023-05-05 17:41:00,-1.97,-341.3,3.89
2023-05-05 17:42:00,-1.94,-342.0,3.99
2023-05-05 17:43:00,-1.77,-342.1,4.01
2023-05-05 17:44:00,-1.82,-343.1,4.14
2023-05-05 17:45:00,-1.83,-339.4,4.03
2023-05-05 17:46:00,-1.79,-339.3,4.02
2023-05-05 17:47:00,-1.84,-338.8,4.04
2023-05-05 17:48:00,-2.04,-338.8,4.03
2023-05-05 17:49:00,-1.94,-339.0,3.97
2023-05-05 17:50:00,-1.58,-343.5,4.19
2023-05-05 17:51:00,-1.67,-345.0,4.26
2023-05-05 17:52:00,-1.7,-345.0,4.26
2023-05-05 17:53:00,-1.63,-345.0,4.27
2023-05-05 17:54:00,-1.62,-345.7,4.27
2023-05-05 17:55:00,-1.49,-346.8,4.28
2023-05-05 17:56:00,-1.49,-346.5,4.18
2023-05-05 17:57:00,-1.52,-346.5,4.18
2023-05-05 17:58:00,-1.55,-346.5,4.18
2023-05-05 17:59:00,-1.44,-347.5,4.2
2023-05-05 18:00:00,-1.6,-347.5,4.2
2023-05-05 18:01:00,-1.56,-346.7,4.43
2023-05-05 18:02:00,-1.65,-346.6,4.43
2023-05-05 18:03:00,-1.7,-345.5,4.37
2023-05-05 18:04:00,-1.68,-345.5,4.37
2023-05-05 18:05:00,-1.62,-345.8,4.53
2023-05-05 18:06:00,-1.45,-345.8,4.53
2023-05-05 18:07:00,-1.65,-346.1,4.56
2023-05-05 18:08:00,-1.7,-344.7,4.58
2023-05-05 18:09:00,-1.7,-346.1,4.66
2023-05-05 18:10:00,-1.79,-344.8,4.54
2023-05-05 18:11:00,-1.86,-343.0,4.4
2023-05-05 18:12:00,-1.89,-342.6,4.39
2023-05-05 18:13:00,,-342.2,4.39
2023-05-05 18:14:00,-1.08,-343.7,3.67
2023-05-05 18:15:00,-1.57,-342.8,4.48
2023-05-05 18:16:00,-1.1,-342.0,4.89
2023-05-05 18:17:00,-1.08,-342.3,5.08
2023-05-05 18:18:00,-1.17,-342.5,5.09
2023-05-05 18:19:00,-1.18,,
2023-05-05 18:20:00,-1.18,,
2023-05-05 18:21:00,-1.15,,
2023-05-05 18:22:00,-1.13,-341.1,5.02
2023-05-05 18:23:00,-1.14,-341.1,5.02
2023-05-05 18:24:00,-1.2,,
2023-05-05 18:25:00,-1.24,,
2023-05-05 18:26:00,-1.32,,
2023-05-05 18:27:00,-1.44,-340.6,5.11
2023-05-05 18:28:00,-1.71,-340.6,5.11
2023-05-05 18:29:00,-1.78,-342.5,5.22
2023-05-05 18:30:00,-1.54,-342.5,5.22
2023-05-05 18:31:00,-1.35,-342.1,4.97
2023-05-05 18:32:00,-1.42,-342.1,4.97
2023-05-05 18:33:00,-0.98,-342.0,5.25
2023-05-05 18:34:00,-1.4,-342.0,5.34
2023-05-05 18:35:00,-1.6,-341.7,5.31
2023-05-05 18:36:00,-1.69,-341.4,5.28
2023-05-05 18:37:00,-1.8,-341.4,5.27
2023-05-05 18:38:00,-1.71,-341.7,5.23
2023-05-05 18:39:00,-1.57,-341.7,5.23
2023-05-05 18:40:00,-1.48,-341.1,5.32
2023-05-05 18:41:00,-1.54,-341.1,5.31
2023-05-05 18:42:00,-1.6,-341.8,4.86
2023-05-05 18:43:00,-1.82,-341.8,4.86
2023-05-05 18:44:00,-1.92,-340.9,4.8
2023-05-05 18:45:00,-2.03,-340.9,4.8
2023-05-05 18:46:00,-2.18,-342.0,5.07
2023-05-05 18:47:00,-2.15,-342.0,5.07
2023-05-05 18:48:00,-2.22,-340.7,5.35
2023-05-05 18:49:00,-2.28,-340.7,5.35
2023-05-05 18:50:00,-2.26,-341.8,4.93
2023-05-05 18:51:00,-2.08,-341.8,4.93
2023-05-05 18:52:00,-1.94,-341.2,5.14
2023-05-05 18:53:00,-1.78,-341.2,5.14
2023-05-05 18:54:00,-1.84,-341.2,5.14
2023-05-05 18:55:00,-1.9,-338.2,5.11
2023-05-05 18:56:00,-1.85,-338.2,5.11
2023-05-05 18:57:00,-1.8,-339.5,5.15
2023-05-05 18:58:00,-2.11,-339.5,5.15
2023-05-05 18:59:00,-2.02,-339.7,4.88
2023-05-05 19:00:00,-1.89,-339.7,4.88
2023-05-05 19:01:00,-1.93,-341.6,5.27
2023-05-05 19:02:00,-1.88,-341.6,5.27
2023-05-05 19:03:00,-1.18,-340.7,5.55
2023-05-05 19:04:00,-1.34,-341.3,5.41
2023-05-05 19:05:00,-1.55,-341.7,5.32
2023-05-05 19:06:00,-1.07,-341.9,5.18
2023-05-05 19:07:00,-1.17,-341.3,5.16
2023-05-05 19:08:00,-1.3,-340.5,5.14
2023-05-05 19:09:00,-1.13,-340.9,4.85
2023-05-05 19:10:00,-1.34,-341.0,4.73
2023-05-05 19:11:00,-1.71,-342.3,4.38
2023-05-05 19:12:00,-1.58,-343.0,4.47
2023-05-05 19:13:00,-1.67,-343.3,4.52
2023-05-05 19:14:00,-1.69,-341.8,4.63
2023-05-05 19:15:00,-0.86,-342.6,4.41
2023-05-05 19:16:00,-1.18,-342.8,4.37
2023-05-05 19:17:00,-1.42,-342.4,4.94
2023-05-05 19:18:00,-1.78,-342.0,5.15
2023-05-05 19:19:00,-1.8,-342.0,5.31
2023-05-05 19:20:00,-1.56,-342.1,5.92
2023-05-05 19:21:00,-1.59,-342.1,5.92
2023-05-05 19:22:00,-1.66,,
2023-05-05 19:23:00,-1.77,,
2023-05-05 19:24:00,-1.79,-341.9,5.94
2023-05-05 19:25:00,-1.82,-341.9,5.94
2023-05-05 19:26:00,-1.87,,
2023-05-05 19:27:00,-1.63,-340.8,5.75
2023-05-05 19:28:00,-1.5,-340.8,5.75
2023-05-05 19:29:00,-1.25,,
2023-05-05 19:30:00,-1.52,,
2023-05-05 19:31:00,-1.42,-341.3,5.73
2023-05-05 19:32:00,-1.46,-341.8,5.59
2023-05-05 19:33:00,-0.99,-341.2,5.57
2023-05-05 19:34:00,-0.38,-339.9,5.71
2023-05-05 19:35:00,-0.41,-340.2,5.71
2023-05-05 19:36:00,-0.43,-340.2,5.71
2023-05-05 19:37:00,-0.59,-340.1,5.73
2023-05-05 19:38:00,-0.75,-340.1,5.73
2023-05-05 19:39:00,-0.82,-339.8,5.72
2023-05-05 19:40:00,-1.11,-339.8,5.72
2023-05-05 19:41:00,-1.0,,
2023-05-05 19:42:00,-1.14,-340.8,6.21
2023-05-05 19:43:00,-1.11,-340.6,6.19
2023-05-05 19:44:00,-1.36,-339.8,6.1
2023-05-05 19:45:00,-1.5,-339.8,6.1
2023-05-05 19:46:00,-1.58,,
2023-05-05 19:47:00,-2.49,,
2023-05-05 19:48:00,-2.39,-338.2,6.25
2023-05-05 19:49:00,-2.42,-338.2,6.25
2023-05-05 19:50:00,-2.6,-338.2,6.25
2023-05-05 19:51:00,-2.95,-336.5,7.15
2023-05-05 19:52:00,-3.0,-336.5,7.15
2023-05-05 19:53:00,-2.64,-336.5,7.15
2023-05-05 19:54:00,-2.68,,
2023-05-05 19:55:00,-2.77,,
2023-05-05 19:56:00,-2.77,,
